query,plan,execution_time (ms)
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 278756.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 42.621, 'Actual Total Time': 66.114, 'Actual Rows': 121244, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 278756.0)', 'Rows Removed by Filter': 278756}",70.492
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 298062.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 45.424, 'Actual Total Time': 64.944, 'Actual Rows': 101938, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 298062.0)', 'Rows Removed by Filter': 298062}",68.652
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 318131.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 68.985, 'Actual Total Time': 84.991, 'Actual Rows': 81869, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 318131.0)', 'Rows Removed by Filter': 318131}",88.301
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 338853.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 52.343, 'Actual Total Time': 64.293, 'Actual Rows': 61147, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 338853.0)', 'Rows Removed by Filter': 338853}",66.561
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 359260.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 56.864, 'Actual Total Time': 64.73, 'Actual Rows': 40740, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 359260.0)', 'Rows Removed by Filter': 359260}",66.245
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 379459.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 58.159, 'Actual Total Time': 62.148, 'Actual Rows': 20541, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 379459.0)', 'Rows Removed by Filter': 379459}",62.911
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 399980.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 64.063, 'Actual Total Time': 64.068, 'Actual Rows': 20, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 399980.0)', 'Rows Removed by Filter': 399980}",64.098
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'almond antique dodger royal pale' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 399960, 'Plan Width': 33, 'Actual Startup Time': 0.013, 'Actual Total Time': 94.431, 'Actual Rows': 399987, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'almond antique dodger royal pale'::text)"", 'Rows Removed by Filter': 13}",109.34
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'beige powder frosted orchid steel' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 380000, 'Plan Width': 33, 'Actual Startup Time': 0.008, 'Actual Total Time': 92.721, 'Actual Rows': 379501, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'beige powder frosted orchid steel'::text)"", 'Rows Removed by Filter': 20499}",106.551
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'blush green orange royal saddle' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 360000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 92.194, 'Actual Rows': 359092, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'blush green orange royal saddle'::text)"", 'Rows Removed by Filter': 40908}",105.336
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'chartreuse violet pink sandy green' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 340000, 'Plan Width': 33, 'Actual Startup Time': 0.008, 'Actual Total Time': 91.458, 'Actual Rows': 339102, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'chartreuse violet pink sandy green'::text)"", 'Rows Removed by Filter': 60898}",103.666
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'cornsilk moccasin thistle orchid honeydew' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 320000, 'Plan Width': 33, 'Actual Startup Time': 0.008, 'Actual Total Time': 92.995, 'Actual Rows': 319030, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'cornsilk moccasin thistle orchid honeydew'::text)"", 'Rows Removed by Filter': 80970}",104.652
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'dim floral burnished firebrick pink' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 300000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 92.994, 'Actual Rows': 298732, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'dim floral burnished firebrick pink'::text)"", 'Rows Removed by Filter': 101268}",103.883
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'floral seashell navajo beige brown' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 280000, 'Plan Width': 33, 'Actual Startup Time': 0.011, 'Actual Total Time': 91.98, 'Actual Rows': 278982, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'floral seashell navajo beige brown'::text)"", 'Rows Removed by Filter': 121018}",102.318
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'goldenrod dim wheat tan violet' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 260000, 'Plan Width': 33, 'Actual Startup Time': 0.011, 'Actual Total Time': 89.71, 'Actual Rows': 259791, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'goldenrod dim wheat tan violet'::text)"", 'Rows Removed by Filter': 140209}",99.253
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'hot sky puff dark violet' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 240000, 'Plan Width': 33, 'Actual Startup Time': 0.008, 'Actual Total Time': 86.682, 'Actual Rows': 240033, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'hot sky puff dark violet'::text)"", 'Rows Removed by Filter': 159967}",95.431
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'lavender maroon indian pink ghost' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 220000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 89.076, 'Actual Rows': 219979, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'lavender maroon indian pink ghost'::text)"", 'Rows Removed by Filter': 180021}",97.086
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'linen brown cream green lace' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 200000, 'Plan Width': 33, 'Actual Startup Time': 0.01, 'Actual Total Time': 86.83, 'Actual Rows': 200187, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'linen brown cream green lace'::text)"", 'Rows Removed by Filter': 199813}",94.066
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'metallic rosy turquoise dodger pink' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 180000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 86.318, 'Actual Rows': 179758, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'metallic rosy turquoise dodger pink'::text)"", 'Rows Removed by Filter': 220242}",92.872
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'navajo gainsboro beige red lemon' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 160000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 84.872, 'Actual Rows': 159950, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'navajo gainsboro beige red lemon'::text)"", 'Rows Removed by Filter': 240050}",90.803
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'orchid thistle magenta azure hot' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 140000, 'Plan Width': 33, 'Actual Startup Time': 0.01, 'Actual Total Time': 85.613, 'Actual Rows': 139892, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'orchid thistle magenta azure hot'::text)"", 'Rows Removed by Filter': 260108}",90.855
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'pink moccasin steel rose sandy' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 120000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 84.16, 'Actual Rows': 119577, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'pink moccasin steel rose sandy'::text)"", 'Rows Removed by Filter': 280423}",88.649
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'red chartreuse maroon forest aquamarine' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 100000, 'Plan Width': 33, 'Actual Startup Time': 0.008, 'Actual Total Time': 82.019, 'Actual Rows': 99786, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'red chartreuse maroon forest aquamarine'::text)"", 'Rows Removed by Filter': 300214}",85.842
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'saddle mint dodger cornsilk salmon' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 80000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 80.805, 'Actual Rows': 80388, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'saddle mint dodger cornsilk salmon'::text)"", 'Rows Removed by Filter': 319612}",83.89
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'sky dark royal misty bisque' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 60000, 'Plan Width': 33, 'Actual Startup Time': 0.009, 'Actual Total Time': 78.628, 'Actual Rows': 59787, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'sky dark royal misty bisque'::text)"", 'Rows Removed by Filter': 340213}",80.946
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'spring rose powder frosted snow' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 40000, 'Plan Width': 33, 'Actual Startup Time': 0.011, 'Actual Total Time': 78.22, 'Actual Rows': 40072, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'spring rose powder frosted snow'::text)"", 'Rows Removed by Filter': 359928}",79.788
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'turquoise floral mint cream pale' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 20000, 'Plan Width': 33, 'Actual Startup Time': 0.012, 'Actual Total Time': 97.133, 'Actual Rows': 20441, 'Actual Loops': 1, 'Filter': ""((p_name)::text > 'turquoise floral mint cream pale'::text)"", 'Rows Removed by Filter': 379559}",98.092
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_name from part            where p_name > 'yellow white metallic sienna lavender' ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 1000.0, 'Total Cost': 11280.33, 'Plan Rows': 40, 'Plan Width': 33, 'Actual Startup Time': 0.824, 'Actual Total Time': 69.579, 'Actual Rows': 16, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10276.33, 'Plan Rows': 17, 'Plan Width': 33, 'Actual Startup Time': 6.445, 'Actual Total Time': 63.388, 'Actual Rows': 5, 'Actual Loops': 3, 'Filter': ""((p_name)::text > 'yellow white metallic sienna lavender'::text)"", 'Rows Removed by Filter': 133328}]}",69.611
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'ECONOMY ANODIZED BRASS' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 397333, 'Plan Width': 21, 'Actual Startup Time': 0.008, 'Actual Total Time': 113.541, 'Actual Rows': 397359, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'ECONOMY ANODIZED BRASS'::text)"", 'Rows Removed by Filter': 2641}",127.989
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'ECONOMY BRUSHED NICKEL' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 380000, 'Plan Width': 21, 'Actual Startup Time': 0.008, 'Actual Total Time': 112.894, 'Actual Rows': 378580, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'ECONOMY BRUSHED NICKEL'::text)"", 'Rows Removed by Filter': 21420}",126.594
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'ECONOMY BURNISHED TIN' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 360000, 'Plan Width': 21, 'Actual Startup Time': 0.008, 'Actual Total Time': 112.256, 'Actual Rows': 359910, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'ECONOMY BURNISHED TIN'::text)"", 'Rows Removed by Filter': 40090}",125.275
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'ECONOMY POLISHED NICKEL' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 340000, 'Plan Width': 21, 'Actual Startup Time': 0.008, 'Actual Total Time': 111.744, 'Actual Rows': 338419, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'ECONOMY POLISHED NICKEL'::text)"", 'Rows Removed by Filter': 61581}",124.087
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'LARGE ANODIZED TIN' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 320000, 'Plan Width': 21, 'Actual Startup Time': 0.008, 'Actual Total Time': 107.305, 'Actual Rows': 319706, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'LARGE ANODIZED TIN'::text)"", 'Rows Removed by Filter': 80294}",118.928
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'LARGE BURNISHED COPPER' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 300000, 'Plan Width': 21, 'Actual Startup Time': 0.009, 'Actual Total Time': 107.443, 'Actual Rows': 301046, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'LARGE BURNISHED COPPER'::text)"", 'Rows Removed by Filter': 98954}",118.37
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_type from part            where p_type > 'LARGE PLATED TIN' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 13193.0, 'Plan Rows': 280000, 'Plan Width': 21, 'Actual Startup Time': 0.007, 'Actual Total Time': 106.605, 'Actual Rows': 279697, 'Actual Loops': 1, 'Filter': ""((p_type)::text > 'LARGE PLATED TIN'::text)"", 'Rows Removed by Filter': 120303}",116.897
