query,plan,execution_time (ms),tables
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select n_nationkey from nation ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""nation"", ""Alias"": ""nation"", ""Startup Cost"": 0.0, ""Total Cost"": 1.25, ""Plan Rows"": 25, ""Plan Width"": 4}}",0.041,"[""nation""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        inner join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 2984.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 2984.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",1228.287,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        right join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 6026.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 6026.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",1123.264,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        left join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 6026.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 6026.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",1155.137,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        inner join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 6026.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 6026.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",1196.046,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        right join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 9026.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 9026.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",998.688,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        left join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 9026.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 9026.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",1029.122,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        inner join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 9026.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 9026.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",1013.273,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        right join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 12013.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 12013.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",822.613,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        left join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 12013.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 12013.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",841.476,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        inner join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 12013.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 12013.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",831.749,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        right join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 15002.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 15002.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",625.147,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        left join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 15002.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 15002.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",628.089,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        inner join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 15002.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 15002.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",648.903,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        right join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 17961.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",428.123,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        left join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 17961.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",425.001,"[""partsupp"", ""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier        inner join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 9040.0 and partsupp.ps_suppkey > 17961.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 9040.0)""}]}]}}",423.689,"[""partsupp"", ""supplier""]"
